categorie,nom_exercice,description,gif_url
Exercices avec elastique,Curl biceps avec élastique,"Le curl biceps avec élastique, également appelé « Band Biceps Curl » en anglais, est un exercice de musculation qui permet de renforcer et de muscler le biceps brachial. Cet exercice est idéal pour ceux qui n’ont pas accès à une salle de sport ou à des charges libres, car il peut être effectué facilement à la maison ou en déplacement en utilisant simplement un élastique de résistance. Non seulement il cible spécifiquement les biceps (c’est un exercice d’isolation), mais il sollicite également les muscles stabilisateurs, contribuant ainsi à améliorer l’équilibre et la coordination.",https://www.docteur-fitness.com/wp-content/uploads/2023/07/curl-biceps-prise-pronation-bande-elastique.gif
Exercices avec elastique,Développé décliné avec élastique,Le développé décliné est un excellent exercice pour tonifier et développer la partie inférieure des pectoraux. Faire cet exercice avec un élastique est une excellente alternative aux machines à poulies ou aux dips.,https://www.docteur-fitness.com/wp-content/uploads/2022/09/developpe-decline-avec-elastique.gif
Exercices avec elastique,Rowing buste penché avec élastique,Le rowing buste penché est un excellent exercice pour développer vos dorsaux tout en entraînant également les muscles du haut du dos. Cette version avec élastique vous permettra de le réaliser aux quatre coins du monde si vous êtes en voyage ou en déplacement. Elle vous permettra aussi de vous entraîner à la maison si vous n’avez pas de salle de sport à disposition.,https://www.docteur-fitness.com/wp-content/uploads/2022/09/rowing-buste-penche-avec-elastique.gif
Exercices avec elastique,Marche avec élastique,"La marche avec élastique en diagonale (en anglais diagonal band walk ou Monster Walk) est un exercice destiné à renforcer et à développer les fessiers, et plus particulièrement le moyen fessier (principal abducteur de la hanche). Cet exercice travaille aussi le tenseur du fascia latae (TFL), un muscle qui aide à stabiliser la hanche et le genou.",https://www.docteur-fitness.com/wp-content/uploads/2022/08/marche-avec-elastique.gif
Exercices avec elastique,Extension horizontale des épaules avec élastique,"Cet exercice avec élastique (appelé en anglais band pull apart) est excellent pour travailler et renforcer les muscles de l’arrière des épaules. Avec un élastique de faible résistance, les extensions horizontales des épaules sont excellentes pour échauffer cette zone du haut du dos, mais aussi pour réaliser des exercices de rééducation.",https://www.docteur-fitness.com/wp-content/uploads/2022/03/extension-horizontale-de-epaule-elastique.gif
Exercices avec elastique,Développé épaules assis avec élastique,"Le développé épaules assis avec élastique est un exercice idéal à faire à la maison ou au bureau pour renforcer et développer des deltoïdes forts et musclés. Bien que cet exercice se concentre sur les muscles des épaules, il s’agit d’un mouvement qui permet aussi de travailler les triceps.",https://www.docteur-fitness.com/wp-content/uploads/2022/11/developpe-epaules-assis-avec-elastique.gif
Exercices avec elastique,Traction assistée avec élastique,"Les tractions assistées avec élastique sont une excellente façon de se muscler les muscles grands dorsaux, le haut du dos, l’arrière des épaules et les trapèzes.",https://www.docteur-fitness.com/wp-content/uploads/2021/12/traction-assiste-elastique.gif
Exercices avec elastique,Rowing unilatéral avec élastique,"Il existe de nombreuses façons d’effectuer un mouvement de rowing à un bras avec un élastique. Certaines variantes consistent à fixer la bande à un point d’ancrage (porte, mur ou poteau) ou à utiliser une poignée. Le rowing avec l’élastique placé sous les deux pieds, en tirant sur l’élastique doublé, est une variante vraiment ingénieuse de l’exercice, et très efficace pour travailler le haut du dos.",https://www.docteur-fitness.com/wp-content/uploads/2022/10/rowing-unilateral-avec-elastique.gif
Exercices avec elastique,Extension des triceps au-dessus de la tête avec élastique,"L’extension des triceps avec des élastiques est un exercice pratique et, si je puis dire, très efficace pour entraîner vos triceps un peu partout.",https://www.docteur-fitness.com/wp-content/uploads/2022/02/extension-triceps-derriere-tete-avec-elastique.gif
Exercices avec elastique,Leg curl allongé avec élastique,Les flexions des ischio-jambiers (également appelées leg curls) sont un excellent exercice d’isolation pour travailler l’arrière des jambes ainsi que les mollets. Ils représentent en fait la version pour les jambes du curl biceps et le mouvement est à peu près le même. Ils peuvent très bien être réalisés avec une bande élastique sans aucun équipement supplémentaire. Le leg curl avec élastique est donc un exercice parfait pour les jambes à la maison ou en vacances.,https://www.docteur-fitness.com/wp-content/uploads/2022/02/leg-curl-avec-elastique.gif
Exercices avec elastique,Rotation du buste avec élastique,Les exercices de rotation du buste font principalement travailler les muscles obliques. Ils sont néanmoins très efficaces pour travailler l’ensemble de la sangle abdominale.,https://www.docteur-fitness.com/wp-content/uploads/2022/02/rotation-buste-elastique-pallof-press.gif
Exercices avec elastique,Tirage horizontal avec élastique,"Votre dos est l’un des groupes musculaires les plus importants si vous voulez avoir une belle silhouette et des performances exceptionnelles dans vos séances de musculation. À cet égard, les rowings sont un excellent allié. Ce mouvement vous permettra de développer votre force, de muscler et de renforcer votre dos.",https://www.docteur-fitness.com/wp-content/uploads/2022/02/rowing-horizontal-bande-elastique.gif
Exercices avec elastique,Écartés avec élastique,"En l’absence d’haltères, de barres et d’un banc, le meilleur accessoire que vous pouvez utiliser pour vous entraîner à la maison reste les bandes de résistance. Ces élastiques existent sous différentes formes, par exemple, les élastiques en boucle, les élastiques avec des poignées, les élastiques en caoutchouc, etc.",https://www.docteur-fitness.com/wp-content/uploads/2000/02/ecartes-bande-elastique-bilateral.gif
Exercices avec elastique,Extension verticale des triceps avec élastique,"Les deux tiers des muscles de la partie supérieure de nos bras sont constitués par les triceps. Donc si vous voulez avoir des bras plus forts, plus musclés ou simplement plus fermes, vous devrez travailler vos triceps. De même, si votre objectif est de progresser dans les mouvements de développé couché, le travail spécifique des triceps est essentiel.",https://www.docteur-fitness.com/wp-content/uploads/2022/02/extension-triceps-verticale-elastique.gif
Exercices avec landmine,Développé épaules debout à la landmine,Le développé à la landmine (en anglais landmine press) est un exercice de musculation qui consiste à lever une barre calée dans une « mine de terre ».,https://www.docteur-fitness.com/wp-content/uploads/2022/02/developpe-landmine.gif
Exercices avec landmine,Soulevé de terre roumain à la landmine,"Le soulevé de terre roumain à la mine terrestre, est une variante du soulevé de terre roumain. C’est un exercice qui cible principalement les muscles des ischio-jambiers et des fessiers.",https://www.docteur-fitness.com/wp-content/uploads/2022/01/souleve-de-terre-roumain-landmine-exercice-ischio-jambiers.gif
Exercices avec landmine,Rowing « T-bar »,"Avec autant d’exercices de rowing possibles, vous vous demandez peut-être lequel est le meilleur. La réalité est qu’ils méritent tous une place dans votre entraînement. Cependant, si nous devions vraiment choisir le meilleur exercice de rowing pour se muscler le dos, nous opterions probablement pour le rowing à la barre en T.",https://www.docteur-fitness.com/wp-content/uploads/2021/08/rowing-barre-t-landmine.gif
Exercices avec landmine,Élévations latérales avec landmine,Le mouvement en arc de cercle des élévations latérales avec landmine (landmine lateral raise) cible vos muscles deltoïdes.,https://www.docteur-fitness.com/wp-content/uploads/2000/08/elevation-laterale-landmine-exercice-musculation.gif
Exercices avec landmine,Squat sumo à la landmine,Le sumo squat est une variante du squat qui consiste à s’accroupir avec les pieds plus écartés que la normale (généralement deux fois plus écartés que la largeur des épaules).,https://www.docteur-fitness.com/wp-content/uploads/2022/04/souleve-de-terre-sumo-landmine.gif
Exercices avec landmine,Rowing unilatéral à la landmine,"Le rowing unilatéral à la landmine, aussi appelé meadows row est un exercice qui cible les muscles du dos. Il sollicite également la force de préhension et cible indirectement les muscles du biceps.",https://www.docteur-fitness.com/wp-content/uploads/2022/02/rowing-unilateral-landmine-meadows-row.gif
Exercices avec landmine,Écartés unilatéraux à la landmine,Les écartés à la landmine sont similaires aux écartés avec haltères. Le mouvement de pivotement de la landmine permet une trajectoire appropriée pour activer vos pectoraux lors des écartés.,https://www.docteur-fitness.com/wp-content/uploads/2022/04/ecartes-unilateral-landmine-pectoraux.gif
Exercices avec landmine,Rotations du buste avec landmine,Les rotations du buste avec landmine (en anglais Landmine Twist) sont un exercice extrêmement polyvalent et efficace pour développer une force fonctionnelle de la sangle abdominale.,https://www.docteur-fitness.com/wp-content/uploads/2022/04/rotation-buste-landmine.gif
Exercices avec landmine,Développé épaule unilatéral à genou avec landmine,"Le développé épaule avec landmine est une variante exceptionnelle du mouvement de base qu’est le développé vertical. En raison de l’angle de travail particulier selon lequel vous poussez vers le haut et l’avant en même temps, cet exercice peut ajouter une toute nouvelle dimension à votre entraînement pour les épaules. Si vous ne travaillez qu’avec des barres et des haltères, cet exercice peut vous permettre d’obtenir d’excellents résultats.",https://www.docteur-fitness.com/wp-content/uploads/2022/11/developpe-epaules-unilateral-landmine.gif
Exercices avec landmine,Développé à la landmine à genoux pour les pectoraux,"Lorsque la plupart des gens pensent à développer la partie haute des pectoraux, ils pensent au développé incliné avec haltères ou à la barre. Or, l’un des exercices les plus méconnus pour le haut des pectoraux est le développé à la landmine pour les pectoraux (en anglais landmine chest press).",https://www.docteur-fitness.com/wp-content/uploads/2022/11/developpe-landmine-pectoraux.gif
